Time,transforms
1680272568.5701122,"[header: 
  seq: 0
  stamp: 
    secs: 1680272568
    nsecs: 569438934
  frame_id: ""panda_hand""
child_frame_id: ""panda_leftfinger""
transform: 
  translation: 
    x: 0.0
    y: 0.040221162140369415
    z: 0.0584
  rotation: 
    x: 0.0
    y: 0.0
    z: 0.0
    w: 1.0, header: 
  seq: 0
  stamp: 
    secs: 1680272568
    nsecs: 569438934
  frame_id: ""panda_hand""
child_frame_id: ""panda_rightfinger""
transform: 
  translation: 
    x: 0.0
    y: -0.040221162140369415
    z: 0.0584
  rotation: 
    x: 0.0
    y: 0.0
    z: 0.0
    w: 1.0, header: 
  seq: 0
  stamp: 
    secs: 1680272568
    nsecs: 569438934
  frame_id: ""panda_link0""
child_frame_id: ""panda_link1""
transform: 
  translation: 
    x: 0.0
    y: 0.0
    z: 0.333
  rotation: 
    x: 0.0
    y: 0.0
    z: -0.25777786604039427
    w: 0.9662042081152723, header: 
  seq: 0
  stamp: 
    secs: 1680272568
    nsecs: 569438934
  frame_id: ""panda_link1""
child_frame_id: ""panda_link2""
transform: 
  translation: 
    x: 0.0
    y: 0.0
    z: 0.0
  rotation: 
    x: -0.6887121961957008
    y: 0.16023579753380493
    z: 0.16023579753380496
    w: 0.6887121961957009, header: 
  seq: 0
  stamp: 
    secs: 1680272568
    nsecs: 569438934
  frame_id: ""panda_link2""
child_frame_id: ""panda_link3""
transform: 
  translation: 
    x: 0.0
    y: -0.316
    z: 0.0
  rotation: 
    x: 0.6947985407354984
    y: 0.13135824219218917
    z: -0.1313582421921892
    w: 0.6947985407354986, header: 
  seq: 0
  stamp: 
    secs: 1680272568
    nsecs: 569438934
  frame_id: ""panda_link3""
child_frame_id: ""panda_link4""
transform: 
  translation: 
    x: 0.0825
    y: 0.0
    z: 0.0
  rotation: 
    x: -0.3189084338364946
    y: -0.6311080817324034
    z: 0.6311080817324036
    w: -0.31890843383649464, header: 
  seq: 0
  stamp: 
    secs: 1680272568
    nsecs: 569438934
  frame_id: ""panda_link4""
child_frame_id: ""panda_link5""
transform: 
  translation: 
    x: -0.0825
    y: 0.384
    z: 0.0
  rotation: 
    x: -0.7055956544589739
    y: 0.04620359735575139
    z: 0.0462035973557514
    w: 0.7055956544589739, header: 
  seq: 0
  stamp: 
    secs: 1680272568
    nsecs: 569438934
  frame_id: ""panda_link5""
child_frame_id: ""panda_link6""
transform: 
  translation: 
    x: 0.0
    y: 0.0
    z: 0.0
  rotation: 
    x: 0.19549810994852274
    y: -0.6795443245341362
    z: 0.6795443245341362
    w: 0.1954981099485228, header: 
  seq: 0
  stamp: 
    secs: 1680272568
    nsecs: 569438934
  frame_id: ""panda_link6""
child_frame_id: ""panda_link7""
transform: 
  translation: 
    x: 0.088
    y: 0.0
    z: 0.0
  rotation: 
    x: 0.7053260793756545
    y: 0.05015098954724372
    z: -0.05015098954724373
    w: 0.7053260793756547]"
1680272568.591461,"[header: 
  seq: 0
  stamp: 
    secs: 1680272568
    nsecs: 590423822
  frame_id: ""panda_hand""
child_frame_id: ""panda_leftfinger""
transform: 
  translation: 
    x: 0.0
    y: 0.040221162140369415
    z: 0.0584
  rotation: 
    x: 0.0
    y: 0.0
    z: 0.0
    w: 1.0, header: 
  seq: 0
  stamp: 
    secs: 1680272568
    nsecs: 590423822
  frame_id: ""panda_hand""
child_frame_id: ""panda_rightfinger""
transform: 
  translation: 
    x: 0.0
    y: -0.040221162140369415
    z: 0.0584
  rotation: 
    x: 0.0
    y: 0.0
    z: 0.0
    w: 1.0, header: 
  seq: 0
  stamp: 
    secs: 1680272568
    nsecs: 590423822
  frame_id: ""panda_link0""
child_frame_id: ""panda_link1""
transform: 
  translation: 
    x: 0.0
    y: 0.0
    z: 0.333
  rotation: 
    x: 0.0
    y: 0.0
    z: -0.257787444387043
    w: 0.9662016526152276, header: 
  seq: 0
  stamp: 
    secs: 1680272568
    nsecs: 590423822
  frame_id: ""panda_link1""
child_frame_id: ""panda_link2""
transform: 
  translation: 
    x: 0.0
    y: 0.0
    z: 0.0
  rotation: 
    x: -0.6887108441073703
    y: 0.16024160885648092
    z: 0.16024160885648098
    w: 0.6887108441073704, header: 
  seq: 0
  stamp: 
    secs: 1680272568
    nsecs: 590423822
  frame_id: ""panda_link2""
child_frame_id: ""panda_link3""
transform: 
  translation: 
    x: 0.0
    y: -0.316
    z: 0.0
  rotation: 
    x: 0.6947769205107321
    y: 0.13147254742197556
    z: -0.1314725474219756
    w: 0.6947769205107324, header: 
  seq: 0
  stamp: 
    secs: 1680272568
    nsecs: 590423822
  frame_id: ""panda_link3""
child_frame_id: ""panda_link4""
transform: 
  translation: 
    x: 0.0825
    y: 0.0
    z: 0.0
  rotation: 
    x: -0.31891009221923333
    y: -0.631107243723854
    z: 0.6311072437238541
    w: -0.3189100922192334, header: 
  seq: 0
  stamp: 
    secs: 1680272568
    nsecs: 590423822
  frame_id: ""panda_link4""
child_frame_id: ""panda_link5""
transform: 
  translation: 
    x: -0.0825
    y: 0.384
    z: 0.0
  rotation: 
    x: -0.70559559108249
    y: 0.046204565196000615
    z: 0.04620456519600063
    w: 0.7055955910824901, header: 
  seq: 0
  stamp: 
    secs: 1680272568
    nsecs: 590423822
  frame_id: ""panda_link5""
child_frame_id: ""panda_link6""
transform: 
  translation: 
    x: 0.0
    y: 0.0
    z: 0.0
  rotation: 
    x: 0.19549646487219216
    y: -0.6795447978039973
    z: 0.6795447978039975
    w: 0.1954964648721922, header: 
  seq: 0
  stamp: 
    secs: 1680272568
    nsecs: 590423822
  frame_id: ""panda_link6""
child_frame_id: ""panda_link7""
transform: 
  translation: 
    x: 0.088
    y: 0.0
    z: 0.0
  rotation: 
    x: 0.7053164575261159
    y: 0.0502861287315947
    z: -0.05028612873159471
    w: 0.7053164575261162]"
1680272568.612218,"[header: 
  seq: 0
  stamp: 
    secs: 1680272568
    nsecs: 611436605
  frame_id: ""panda_hand""
child_frame_id: ""panda_leftfinger""
transform: 
  translation: 
    x: 0.0
    y: 0.040221162140369415
    z: 0.0584
  rotation: 
    x: 0.0
    y: 0.0
    z: 0.0
    w: 1.0, header: 
  seq: 0
  stamp: 
    secs: 1680272568
    nsecs: 611436605
  frame_id: ""panda_hand""
child_frame_id: ""panda_rightfinger""
transform: 
  translation: 
    x: 0.0
    y: -0.040221162140369415
    z: 0.0584
  rotation: 
    x: 0.0
    y: 0.0
    z: 0.0
    w: 1.0, header: 
  seq: 0
  stamp: 
    secs: 1680272568
    nsecs: 611436605
  frame_id: ""panda_link0""
child_frame_id: ""panda_link1""
transform: 
  translation: 
    x: 0.0
    y: 0.0
    z: 0.333
  rotation: 
    x: 0.0
    y: 0.0
    z: -0.25778702724979846
    w: 0.9662017639094391, header: 
  seq: 0
  stamp: 
    secs: 1680272568
    nsecs: 611436605
  frame_id: ""panda_link1""
child_frame_id: ""panda_link2""
transform: 
  translation: 
    x: 0.0
    y: 0.0
    z: 0.0
  rotation: 
    x: -0.6887123302683338
    y: 0.16023522127285714
    z: 0.16023522127285716
    w: 0.6887123302683339, header: 
  seq: 0
  stamp: 
    secs: 1680272568
    nsecs: 611436605
  frame_id: ""panda_link2""
child_frame_id: ""panda_link3""
transform: 
  translation: 
    x: 0.0
    y: -0.316
    z: 0.0
  rotation: 
    x: 0.6947550294772008
    y: 0.1315881796216278
    z: -0.1315881796216278
    w: 0.6947550294772009, header: 
  seq: 0
  stamp: 
    secs: 1680272568
    nsecs: 611436605
  frame_id: ""panda_link3""
child_frame_id: ""panda_link4""
transform: 
  translation: 
    x: 0.0825
    y: 0.0
    z: 0.0
  rotation: 
    x: -0.31891551847687144
    y: -0.6311045017068315
    z: 0.6311045017068317
    w: -0.3189155184768715, header: 
  seq: 0
  stamp: 
    secs: 1680272568
    nsecs: 611436605
  frame_id: ""panda_link4""
child_frame_id: ""panda_link5""
transform: 
  translation: 
    x: -0.0825
    y: 0.384
    z: 0.0
  rotation: 
    x: -0.7055956721099672
    y: 0.0462033277988007
    z: 0.04620332779880071
    w: 0.7055956721099674, header: 
  seq: 0
  stamp: 
    secs: 1680272568
    nsecs: 611436605
  frame_id: ""panda_link5""
child_frame_id: ""panda_link6""
transform: 
  translation: 
    x: 0.0
    y: 0.0
    z: 0.0
  rotation: 
    x: 0.1954948781282161
    y: -0.6795452542882143
    z: 0.6795452542882144
    w: 0.19549487812821612, header: 
  seq: 0
  stamp: 
    secs: 1680272568
    nsecs: 611436605
  frame_id: ""panda_link6""
child_frame_id: ""panda_link7""
transform: 
  translation: 
    x: 0.088
    y: 0.0
    z: 0.0
  rotation: 
    x: 0.7053074957558725
    y: 0.05041166958730746
    z: -0.05041166958730747
    w: 0.7053074957558726]"
1680272568.6331892,"[header: 
  seq: 0
  stamp: 
    secs: 1680272568
    nsecs: 632432699
  frame_id: ""panda_hand""
child_frame_id: ""panda_leftfinger""
transform: 
  translation: 
    x: 0.0
    y: 0.040221162140369415
    z: 0.0584
  rotation: 
    x: 0.0
    y: 0.0
    z: 0.0
    w: 1.0, header: 
  seq: 0
  stamp: 
    secs: 1680272568
    nsecs: 632432699
  frame_id: ""panda_hand""
child_frame_id: ""panda_rightfinger""
transform: 
  translation: 
    x: 0.0
    y: -0.040221162140369415
    z: 0.0584
  rotation: 
    x: 0.0
    y: 0.0
    z: 0.0
    w: 1.0, header: 
  seq: 0
  stamp: 
    secs: 1680272568
    nsecs: 632432699
  frame_id: ""panda_link0""
child_frame_id: ""panda_link1""
transform: 
  translation: 
    x: 0.0
    y: 0.0
    z: 0.333
  rotation: 
    x: 0.0
    y: 0.0
    z: -0.25778631515547995
    w: 0.9662019538991627, header: 
  seq: 0
  stamp: 
    secs: 1680272568
    nsecs: 632432699
  frame_id: ""panda_link1""
child_frame_id: ""panda_link2""
transform: 
  translation: 
    x: 0.0
    y: 0.0
    z: 0.0
  rotation: 
    x: -0.6887132354215655
    y: 0.1602313307538802
    z: 0.16023133075388024
    w: 0.6887132354215655, header: 
  seq: 0
  stamp: 
    secs: 1680272568
    nsecs: 632432699
  frame_id: ""panda_link2""
child_frame_id: ""panda_link3""
transform: 
  translation: 
    x: 0.0
    y: -0.316
    z: 0.0
  rotation: 
    x: 0.6947353272441613
    y: 0.13169216027899328
    z: -0.13169216027899328
    w: 0.6947353272441614, header: 
  seq: 0
  stamp: 
    secs: 1680272568
    nsecs: 632432699
  frame_id: ""panda_link3""
child_frame_id: ""panda_link4""
transform: 
  translation: 
    x: 0.0825
    y: 0.0
    z: 0.0
  rotation: 
    x: -0.31892096454917523
    y: -0.6311017496180973
    z: 0.6311017496180975
    w: -0.3189209645491753, header: 
  seq: 0
  stamp: 
    secs: 1680272568
    nsecs: 632432699
  frame_id: ""panda_link4""
child_frame_id: ""panda_link5""
transform: 
  translation: 
    x: -0.0825
    y: 0.384
    z: 0.0
  rotation: 
    x: -0.7055956370920846
    y: 0.04620386257246538
    z: 0.046203862572465386
    w: 0.7055956370920846, header: 
  seq: 0
  stamp: 
    secs: 1680272568
    nsecs: 632432699
  frame_id: ""panda_link5""
child_frame_id: ""panda_link6""
transform: 
  translation: 
    x: 0.0
    y: 0.0
    z: 0.0
  rotation: 
    x: 0.19549260029597007
    y: -0.6795459095819208
    z: 0.6795459095819208
    w: 0.19549260029597013, header: 
  seq: 0
  stamp: 
    secs: 1680272568
    nsecs: 632432699
  frame_id: ""panda_link6""
child_frame_id: ""panda_link7""
transform: 
  translation: 
    x: 0.088
    y: 0.0
    z: 0.0
  rotation: 
    x: 0.705299626570185
    y: 0.05052164644939406
    z: -0.050521646449394074
    w: 0.7052996265701851]"
1680272568.6531622,"[header: 
  seq: 0
  stamp: 
    secs: 1680272568
    nsecs: 652450084
  frame_id: ""panda_hand""
child_frame_id: ""panda_leftfinger""
transform: 
  translation: 
    x: 0.0
    y: 0.040221162140369415
    z: 0.0584
  rotation: 
    x: 0.0
    y: 0.0
    z: 0.0
    w: 1.0, header: 
  seq: 0
  stamp: 
    secs: 1680272568
    nsecs: 652450084
  frame_id: ""panda_hand""
child_frame_id: ""panda_rightfinger""
transform: 
  translation: 
    x: 0.0
    y: -0.040221162140369415
    z: 0.0584
  rotation: 
    x: 0.0
    y: 0.0
    z: 0.0
    w: 1.0, header: 
  seq: 0
  stamp: 
    secs: 1680272568
    nsecs: 652450084
  frame_id: ""panda_link0""
child_frame_id: ""panda_link1""
transform: 
  translation: 
    x: 0.0
    y: 0.0
    z: 0.333
  rotation: 
    x: 0.0
    y: 0.0
    z: -0.257790689088272
    w: 0.9662007869068383, header: 
  seq: 0
  stamp: 
    secs: 1680272568
    nsecs: 652450084
  frame_id: ""panda_link1""
child_frame_id: ""panda_link2""
transform: 
  translation: 
    x: 0.0
    y: 0.0
    z: 0.0
  rotation: 
    x: -0.6887133286482063
    y: 0.16023093004257222
    z: 0.16023093004257227
    w: 0.6887133286482064, header: 
  seq: 0
  stamp: 
    secs: 1680272568
    nsecs: 652450084
  frame_id: ""panda_link2""
child_frame_id: ""panda_link3""
transform: 
  translation: 
    x: 0.0
    y: -0.316
    z: 0.0
  rotation: 
    x: 0.6947174571695027
    y: 0.13178639802324044
    z: -0.13178639802324044
    w: 0.694717457169503, header: 
  seq: 0
  stamp: 
    secs: 1680272568
    nsecs: 652450084
  frame_id: ""panda_link3""
child_frame_id: ""panda_link4""
transform: 
  translation: 
    x: 0.0825
    y: 0.0
    z: 0.0
  rotation: 
    x: -0.3189197234422129
    y: -0.6311023767975702
    z: 0.6311023767975704
    w: -0.31891972344221303, header: 
  seq: 0
  stamp: 
    secs: 1680272568
    nsecs: 652450084
  frame_id: ""panda_link4""
child_frame_id: ""panda_link5""
transform: 
  translation: 
    x: -0.0825
    y: 0.384
    z: 0.0
  rotation: 
    x: -0.7055956896093708
    y: 0.046203060555296174
    z: 0.04620306055529619
    w: 0.7055956896093709, header: 
  seq: 0
  stamp: 
    secs: 1680272568
    nsecs: 652450084
  frame_id: ""panda_link5""
child_frame_id: ""panda_link6""
transform: 
  translation: 
    x: 0.0
    y: 0.0
    z: 0.0
  rotation: 
    x: 0.19548847913634637
    y: -0.6795470951486425
    z: 0.6795470951486426
    w: 0.19548847913634643, header: 
  seq: 0
  stamp: 
    secs: 1680272568
    nsecs: 652450084
  frame_id: ""panda_link6""
child_frame_id: ""panda_link7""
transform: 
  translation: 
    x: 0.088
    y: 0.0
    z: 0.0
  rotation: 
    x: 0.7052926848788869
    y: 0.05061846161561132
    z: -0.05061846161561133
    w: 0.705292684878887]"
1680272568.6631637,"[header: 
  seq: 0
  stamp: 
    secs: 1680272568
    nsecs: 662583953
  frame_id: ""panda_link8""
child_frame_id: ""panda_NE""
transform: 
  translation: 
    x: 0.0
    y: 0.0
    z: 0.10339999943971634
  rotation: 
    x: 0.0
    y: 0.0
    z: -0.3826805113900157
    w: 0.9238776905401023, header: 
  seq: 0
  stamp: 
    secs: 1680272568
    nsecs: 662583953
  frame_id: ""panda_NE""
child_frame_id: ""panda_EE""
transform: 
  translation: 
    x: 0.0
    y: 0.0
    z: 0.0
  rotation: 
    x: 0.0
    y: 0.0
    z: 0.0
    w: 1.0, header: 
  seq: 0
  stamp: 
    secs: 1680272568
    nsecs: 662583953
  frame_id: ""panda_EE""
child_frame_id: ""panda_K""
transform: 
  translation: 
    x: 0.0
    y: 0.0
    z: 0.0
  rotation: 
    x: 0.0
    y: 0.0
    z: 0.0
    w: 1.0]"
1680272568.6647828,"[header: 
  seq: 0
  stamp: 
    secs: 1680272568
    nsecs: 664548955
  frame_id: ""panda_link8""
child_frame_id: ""panda_NE""
transform: 
  translation: 
    x: 0.0
    y: 0.0
    z: 0.10339999943971634
  rotation: 
    x: 0.0
    y: 0.0
    z: -0.3826805113900157
    w: 0.9238776905401023, header: 
  seq: 0
  stamp: 
    secs: 1680272568
    nsecs: 664548955
  frame_id: ""panda_NE""
child_frame_id: ""panda_EE""
transform: 
  translation: 
    x: 0.0
    y: 0.0
    z: 0.0
  rotation: 
    x: 0.0
    y: 0.0
    z: 0.0
    w: 1.0, header: 
  seq: 0
  stamp: 
    secs: 1680272568
    nsecs: 664548955
  frame_id: ""panda_EE""
child_frame_id: ""panda_K""
transform: 
  translation: 
    x: 0.0
    y: 0.0
    z: 0.0
  rotation: 
    x: 0.0
    y: 0.0
    z: 0.0
    w: 1.0]"
1680272568.6658707,"[header: 
  seq: 0
  stamp: 
    secs: 1680272568
    nsecs: 665563975
  frame_id: ""panda_link8""
child_frame_id: ""panda_NE""
transform: 
  translation: 
    x: 0.0
    y: 0.0
    z: 0.10339999943971634
  rotation: 
    x: 0.0
    y: 0.0
    z: -0.3826805113900157
    w: 0.9238776905401023, header: 
  seq: 0
  stamp: 
    secs: 1680272568
    nsecs: 665563975
  frame_id: ""panda_NE""
child_frame_id: ""panda_EE""
transform: 
  translation: 
    x: 0.0
    y: 0.0
    z: 0.0
  rotation: 
    x: 0.0
    y: 0.0
    z: 0.0
    w: 1.0, header: 
  seq: 0
  stamp: 
    secs: 1680272568
    nsecs: 665563975
  frame_id: ""panda_EE""
child_frame_id: ""panda_K""
transform: 
  translation: 
    x: 0.0
    y: 0.0
    z: 0.0
  rotation: 
    x: 0.0
    y: 0.0
    z: 0.0
    w: 1.0]"
1680272568.6669781,"[header: 
  seq: 0
  stamp: 
    secs: 1680272568
    nsecs: 666568827
  frame_id: ""panda_link8""
child_frame_id: ""panda_NE""
transform: 
  translation: 
    x: 0.0
    y: 0.0
    z: 0.10339999943971634
  rotation: 
    x: 0.0
    y: 0.0
    z: -0.3826805113900157
    w: 0.9238776905401023, header: 
  seq: 0
  stamp: 
    secs: 1680272568
    nsecs: 666568827
  frame_id: ""panda_NE""
child_frame_id: ""panda_EE""
transform: 
  translation: 
    x: 0.0
    y: 0.0
    z: 0.0
  rotation: 
    x: 0.0
    y: 0.0
    z: 0.0
    w: 1.0, header: 
  seq: 0
  stamp: 
    secs: 1680272568
    nsecs: 666568827
  frame_id: ""panda_EE""
child_frame_id: ""panda_K""
transform: 
  translation: 
    x: 0.0
    y: 0.0
    z: 0.0
  rotation: 
    x: 0.0
    y: 0.0
    z: 0.0
    w: 1.0]"
1680272568.6686487,"[header: 
  seq: 0
  stamp: 
    secs: 1680272568
    nsecs: 668588535
  frame_id: ""panda_link8""
child_frame_id: ""panda_NE""
transform: 
  translation: 
    x: 0.0
    y: 0.0
    z: 0.10339999943971634
  rotation: 
    x: 0.0
    y: 0.0
    z: -0.3826805113900157
    w: 0.9238776905401023, header: 
  seq: 0
  stamp: 
    secs: 1680272568
    nsecs: 668588535
  frame_id: ""panda_NE""
child_frame_id: ""panda_EE""
transform: 
  translation: 
    x: 0.0
    y: 0.0
    z: 0.0
  rotation: 
    x: 0.0
    y: 0.0
    z: 0.0
    w: 1.0, header: 
  seq: 0
  stamp: 
    secs: 1680272568
    nsecs: 668588535
  frame_id: ""panda_EE""
child_frame_id: ""panda_K""
transform: 
  translation: 
    x: 0.0
    y: 0.0
    z: 0.0
  rotation: 
    x: 0.0
    y: 0.0
    z: 0.0
    w: 1.0]"
